,Unnamed: 0,ItemId,Quantity,Time,UserId
58,1561,22749,1,85.99305555555475,12370
59,1622,22784,6,223.0854166666668,12370
60,1749,22326,24,141.06180555555693,12372
61,1754,22556,24,141.06180555555693,12372
62,1755,22629,24,141.06180555555693,12372
63,1756,22630,24,141.06180555555693,12372
64,1761,POST,2,141.06180555555693,12372
65,2213,20685,4,56.74722222222408,12380
66,2217,20726,10,56.74722222222408,12380
67,2226,22326,6,56.74722222222408,12380
68,2248,22628,4,34.99166666666679,12380
69,2263,POST,3,34.99166666666679,12380
70,2352,22423,2,28.963888888891233,12381
71,2354,22720,6,28.963888888891233,12381
72,2365,POST,2,28.963888888891233,12381
73,2459,22487,2,53.744444444442706,12383
74,2467,POST,1,53.744444444442706,12383
75,2583,22086,12,60.04166666666606,12388
76,2540,22262,12,126.90347222222226,12388
77,2541,22310,6,126.90347222222226,12388
78,2587,22669,5,60.04166666666606,12388
79,2542,22720,6,199.8215277777781,12388
80,2590,22910,12,60.04166666666606,12388
81,2577,47566,8,72.91805555555584,12388
82,2579,47590B,6,72.91805555555584,12388
83,2581,84970L,12,72.91805555555584,12388
84,2582,84978,12,72.91805555555584,12388
85,2706,23048,1,0.0,12391
86,2768,20726,10,173.24722222222408,12393
87,2966,20719,10,11.962499999999636,12395
88,2918,21559,6,142.93680555555693,12395
89,2905,22029,12,180.25,12395
90,2952,22326,6,11.964583333332484,12395
91,2928,22329,12,81.03750000000036,12395
92,2853,22355,10,95.93958333333285,12395
93,2888,22356,10,242.03333333333285,12395
94,2936,22423,6,35.10416666666606,12395
95,2958,22629,12,11.964583333332484,12395
96,2959,22630,12,11.964583333332484,12395
97,2972,22661,20,11.962499999999636,12395
98,2940,22726,4,35.10416666666606,12395
99,2941,22727,4,35.10416666666606,12395
100,2879,22740,48,40.09513888888978,12395
101,2891,84375,12,242.03333333333285,12395
102,2978,POST,2,11.962499999999636,12395
103,3226,20725,10,94.12013888888941,12399
104,3252,POST,1,64.0041666666657,12399
105,3470,22951,24,185.90694444444307,12407
106,3492,23077,40,107.01527777777846,12407
107,3493,23159,12,107.01527777777846,12407
108,3503,84536B,16,22.277083333334303,12407
109,3512,POST,2,84.73819444444416,12407
110,3574,22328,12,76.98333333333358,12408
111,3578,22630,24,76.98333333333358,12408
112,3579,22666,6,76.98333333333358,12408
113,3614,POST,4,66.08333333333394,12408
114,3705,23298,1,0.8493055555572937,12409
115,3825,POST,1,62.95763888888905,12412
116,3871,85099B,10,169.7270833333332,12413
117,3893,POST,1,10.235416666664605,12414
118,4341,20725,1,118.9868055555562,12415
119,4456,20979,128,48.161805555557294,12415
120,4019,21080,96,104.10972222222154,12415
121,4190,21210,192,33.88472222222299,12415
122,4464,21731,432,89.07013888889014,12415
123,4568,21770,36,40.90833333333285,12415
124,4465,21843,24,48.161805555557294,12415
125,4114,21891,144,106.92291666666642,12415
126,4033,21914,240,167.91111111111059,12415
127,4468,21915,240,14.20763888888905,12415
128,4348,21929,1,29.91666666666606,12415
129,4040,22029,72,216.07291666666788,12415
130,4222,22090,40,111.96319444444634,12415
131,4352,22138,1,29.91666666666606,12415
132,4322,22139,48,35.7229166666657,12415
133,4353,22147,1,29.91666666666606,12415
134,4354,22150,1,29.91666666666606,12415
135,4228,22273,48,63.80138888888905,12415
136,4475,22326,96,89.07013888889014,12415
137,4232,22331,48,152.8715277777792,12415
138,4476,22382,100,89.07013888889014,12415
139,4477,22423,32,48.161805555557294,12415
140,4478,22492,576,14.20763888888905,12415
141,3974,22505,24,16.046527777778465,12415
142,4479,22544,240,48.161805555557294,12415
143,4357,22546,1,78.07847222222335,12415
144,4062,22617,48,167.91111111111059,12415
145,4175,22619,80,89.7763888888876,12415
146,4125,22620,320,140.87638888888978,12415
147,4584,22629,64,40.90833333333285,12415
148,4585,22630,64,40.90833333333285,12415
149,4586,22631,192,40.90833333333285,12415
150,4486,22662,100,89.07013888889014,12415
151,4127,22697,24,92.71458333333248,12415
152,4489,22698,48,48.161805555557294,12415
153,4490,22699,48,48.161805555557294,12415
154,4491,22720,64,48.161805555557294,12415
155,4561,22722,240,0.006250000002182787,12415
156,4258,22749,48,63.80138888888905,12415
157,4260,22751,48,78.0090277777781,12415
158,4090,22960,120,104.10972222222154,12415
159,4264,22969,96,111.96319444444634,12415
160,4141,22978,24,140.87638888888978,12415
161,4143,22980,48,92.71458333333248,12415
162,4267,22993,72,63.80138888888905,12415
163,4668,23084,960,0.15972222222080745,12415
164,4360,23108,1,78.07847222222335,12415
165,4363,23165,1,29.91666666666606,12415
166,4364,23166,1,29.91666666666606,12415
167,4365,23167,1,29.91666666666606,12415
168,4366,23174,1,29.91666666666606,12415
169,4368,23192,1,118.9868055555562,12415
170,4369,23201,1,29.91666666666606,12415
171,4370,23203,1,29.91666666666606,12415
172,4609,23206,100,40.90833333333285,12415
173,4372,23207,1,29.91666666666606,12415
174,4373,23209,1,29.91666666666606,12415
175,4377,23236,1,78.07847222222335,12415
176,4378,23237,1,29.91666666666606,12415
177,4379,23240,1,29.91666666666606,12415
178,4380,23241,1,29.91666666666606,12415
179,4381,23242,1,29.91666666666606,12415
180,4383,23244,1,29.91666666666606,12415
181,4384,23245,1,78.07847222222335,12415
182,4397,85099B,1,29.91666666666606,12415
183,4836,22423,2,35.95138888888869,12417
184,4780,22624,4,123.83402777777883,12417
185,4758,22666,6,183.96249999999964,12417
186,4784,22915,24,123.83402777777883,12417
187,4808,23170,12,103.18472222222044,12417
188,4854,POST,3,35.95138888888869,12417
189,4951,21519,12,58.87638888888796,12421
190,4972,47567B,6,98.92430555555438,12421
191,4975,POST,2,98.92430555555438,12421
192,5121,20724,10,100.05208333333394,12423
193,5076,22326,6,145.86875000000146,12423
194,5060,22328,6,62.9597222222219,12423
195,5116,23084,24,90.97847222222299,12423
196,5117,23204,10,191.03055555555693,12423
197,5131,POST,3,100.05208333333394,12423
198,5273,POST,2,38.7368055555562,12427
199,5526,22192,4,131.83263888888723,12428
200,5555,22386,20,94.80833333333248,12428
201,5560,23203,20,94.80833333333248,12428
202,5563,85099B,20,94.80833333333248,12428
203,5564,POST,3,94.80833333333248,12428
204,5627,22726,16,163.2138888888876,12429
205,5628,22727,12,163.2138888888876,12429
206,5629,22728,16,163.2138888888876,12429
207,5631,22730,20,163.2138888888876,12429
208,5621,POST,2,55.02083333333394,12429
209,5824,20725,20,24.150694444442706,12431
210,5781,21524,2,67.92222222222335,12431
211,5867,21731,72,17.16874999999891,12431
212,5722,22193,4,250.78750000000218,12431
213,5783,22382,10,10.861111111111313,12431
214,5833,22617,3,5.057638888887595,12431
215,5851,22726,4,73.8930555555562,12431
216,5852,22727,4,73.8930555555562,12431
217,5789,22730,4,72.97986111111095,12431
218,5812,23284,2,62.118749999999636,12431
219,5814,35004G,4,81.21180555555475,12431
220,5800,48138,4,10.861111111111313,12431
221,5845,84978,24,5.057638888887595,12431
222,5903,85014A,3,0.0006944444430700969,12431
223,5904,85014B,3,0.0006944444430700969,12431
224,6323,16008,240,8.77986111111204,12433
225,6324,16014,60,8.77986111111204,12433
226,6325,16016,40,8.77986111111204,12433
227,6113,21166,12,322.8708333333343,12433
228,6331,21169,48,8.77986111111204,12433
229,6332,21175,48,8.77986111111204,12433
230,6333,21181,48,8.77986111111204,12433
231,6114,21212,24,274.8715277777792,12433
232,6115,21213,24,322.8708333333343,12433
233,6336,21479,4,8.77986111111204,12433
234,6337,21481,12,8.77986111111204,12433
235,6339,21871,36,8.77986111111204,12433
236,6340,21872,12,8.77986111111204,12433
237,6341,21874,36,8.77986111111204,12433
238,6342,21908,36,8.77986111111204,12433
239,6125,21977,24,274.8715277777792,12433
240,6343,22112,9,8.77986111111204,12433
241,6344,22114,8,8.77986111111204,12433
242,6345,22197,100,8.77986111111204,12433
243,6346,22467,6,8.77986111111204,12433
244,6347,22628,16,8.77986111111204,12433
245,6348,22631,12,8.77986111111204,12433
246,6163,22665,12,274.8715277777792,12433
247,6349,22666,24,8.77986111111204,12433
248,6350,22667,24,8.77986111111204,12433
249,6351,22670,24,8.77986111111204,12433
250,6352,22693,192,8.77986111111204,12433
251,6353,22720,16,8.77986111111204,12433
252,6359,22994,48,8.77986111111204,12433
253,6360,22998,72,8.77986111111204,12433
254,6361,23000,24,8.77986111111204,12433
255,6362,23002,24,8.77986111111204,12433
256,6363,23004,48,8.77986111111204,12433
257,6364,23165,48,8.77986111111204,12433
258,6365,23166,48,8.77986111111204,12433
259,6366,23167,96,8.77986111111204,12433
260,6369,23184,8,8.77986111111204,12433
261,6371,23198,48,8.77986111111204,12433
262,6372,23240,6,8.77986111111204,12433
263,6373,23243,12,8.77986111111204,12433
264,6379,23493,30,8.77986111111204,12433
265,6381,47504H,36,8.77986111111204,12433
266,6382,47559B,10,8.77986111111204,12433
267,6383,72232,144,8.77986111111204,12433
268,6385,82581,48,8.77986111111204,12433
269,6386,82600,48,8.77986111111204,12433
270,6178,84050,72,322.8708333333343,12433
271,6388,84596B,16,8.77986111111204,12433
272,6389,84596F,32,8.77986111111204,12433
273,6181,84991,24,274.8715277777792,12433
274,6390,85152,48,8.77986111111204,12433
275,6652,21080,24,77.08333333333394,12437
276,6628,21086,36,20.953472222221535,12437
277,6629,21094,36,20.953472222221535,12437
278,6653,21121,24,61.85347222222299,12437
279,6666,21122,24,41.69791666666606,12437
280,6619,21212,24,168.9645833333343,12437
281,6656,21843,6,61.85347222222299,12437
282,6669,21987,24,56.92777777777701,12437
283,6672,22090,12,41.69791666666606,12437
284,6727,22215,2,34.92430555555438,12437
285,6647,22236,12,156.2590277777781,12437
286,6677,22326,6,6.986111111111313,12437
287,6649,22356,20,79.17638888888905,12437
288,6750,22423,1,7.783333333332848,12437
289,6707,22435,12,15.22986111111095,12437
290,6729,22554,12,27.140972222221535,12437
291,6616,22693,24,188.9152777777781,12437
292,6732,23084,6,27.140972222221535,12437
293,6760,POST,2,7.783333333332848,12437
294,6976,22423,5,63.14375000000109,12444
295,7012,22624,8,37.05208333333394,12444
296,7013,22626,4,37.05208333333394,12444
297,6997,22627,8,27.100694444445253,12444
298,7015,22720,9,37.05208333333394,12444
299,7018,22847,3,37.05208333333394,12444
300,6987,23245,4,63.14375000000109,12444
301,7047,23407,2,0.0,12444
302,7026,POST,8,37.05208333333394,12444
303,7224,20979,16,37.99930555555511,12449
304,7225,21216,4,37.99930555555511,12449
305,7231,21915,12,37.99930555555511,12449
306,7272,22192,6,69.18958333333285,12449
307,7273,22193,6,69.18958333333285,12449
308,7274,22326,12,69.18958333333285,12449
309,7275,22328,6,69.18958333333285,12449
310,7279,22413,6,69.18958333333285,12449
311,7283,22624,4,69.18958333333285,12449
312,7284,22625,4,69.18958333333285,12449
313,7239,22627,4,37.99930555555511,12449
314,7287,22629,12,69.18958333333285,12449
315,7288,22630,12,69.18958333333285,12449
316,7292,22726,4,69.18958333333285,12449
317,7243,22727,8,107.18888888888796,12449
318,7293,22728,4,69.18958333333285,12449
319,7244,22729,4,37.99930555555511,12449
320,7297,23240,6,69.18958333333285,12449
321,7298,23241,6,69.18958333333285,12449
322,7299,23342,6,69.18958333333285,12449
323,7303,POST,11,69.18958333333285,12449
324,7475,20717,10,152.8041666666668,12451
325,7476,20718,30,152.8041666666668,12451
326,7477,20719,30,196.6833333333343,12451
327,7478,20724,30,152.8041666666668,12451
328,7484,21080,36,152.8041666666668,12451
329,7496,21498,25,152.8041666666668,12451
330,7502,21731,12,152.8041666666668,12451
331,7512,22326,18,152.8041666666668,12451
332,7521,22431,12,152.8041666666668,12451
333,7522,22432,12,152.8041666666668,12451
334,7610,22551,12,43.879166666667516,12451
335,7530,22554,24,152.8041666666668,12451
336,7531,22613,36,152.8041666666668,12451
337,7533,22629,24,152.8041666666668,12451
338,7626,22908,24,43.879166666667516,12451
339,7629,22975,12,54.82500000000255,12451
340,7562,85049E,12,152.8041666666668,12451
341,7892,POST,1,54.1833333333343,12455
342,7957,21683,12,86.96944444444307,12456
343,7997,POST,7,86.96944444444307,12456
344,8065,POST,1,153.02569444444453,12457
345,8301,22326,12,121.96944444444489,12463
346,8282,22629,12,153.15416666666715,12463
347,8283,22630,12,153.15416666666715,12463
348,8307,23281,12,121.96944444444489,12463
349,8317,POST,2,121.96944444444489,12463
350,8351,22467,6,51.00694444444525,12464
351,8359,22624,3,96.0,12464
352,8356,22625,2,190.07222222222117,12464
353,8363,22846,4,11.901388888887595,12464
354,8364,22847,4,11.901388888887595,12464
355,8365,POST,2,11.901388888887595,12464
356,8598,21210,12,133.8659722222219,12471
357,8574,21231,12,42.963888888889414,12471
358,8805,21232,60,63.13749999999891,12471
359,8614,21577,6,17.09375,12471
360,8685,21700,12,45.91736111111095,12471
361,8877,21731,24,20.245833333334303,12471
362,8807,22077,48,49.850694444441615,12471
363,8515,22326,12,90.91875000000073,12471
364,8841,22419,48,34.2409722222219,12471
365,8924,22423,16,13.129861111112405,12471
366,8599,22445,12,22.75138888888796,12471
367,8579,22472,6,20.212500000001455,12471
368,8913,22551,12,0.1569444444448891,12471
369,8809,22554,24,63.13749999999891,12471
370,8810,22556,12,63.13749999999891,12471
371,8937,22621,12,8.113194444444161,12471
372,8522,22625,6,68.16736111111277,12471
373,8580,22649,16,42.963888888889414,12471
374,8602,22720,6,22.75138888888796,12471
375,8938,22728,8,8.113194444444161,12471
376,8797,22741,48,12.79166666666788,12471
377,8527,22752,6,47.95486111111131,12471
378,8568,22759,12,80.95069444444562,12471
379,8814,22813,36,42.891666666664605,12471
380,8694,22907,12,70.91736111111095,12471
381,8625,22908,12,17.09375,12471
382,8586,22913,6,60.057638888889414,12471
383,8939,22961,12,8.113194444444161,12471
384,8587,22968,6,60.057638888889414,12471
385,8652,22993,12,38.83333333333394,12471
386,8940,23084,72,8.113194444444161,12471
387,8889,23108,8,20.245833333334303,12471
388,8941,23113,6,8.113194444444161,12471
389,8801,23155,12,41.68819444444489,12471
390,8926,23158,12,13.129861111112405,12471
391,8891,23159,12,7.115972222221899,12471
392,8892,23174,12,20.245833333334303,12471
393,8699,23175,4,70.91736111111095,12471
394,8915,23197,12,13.286805555557294,12471
395,8942,23198,12,8.113194444444161,12471
396,8733,23236,6,2.2319444444437977,12471
397,8895,23238,12,7.115972222221899,12471
398,8822,23240,6,28.89652777777701,12471
399,8853,23245,32,13.995138888887595,12471
400,8929,23254,4,13.129861111112405,12471
401,8930,23256,4,13.129861111112405,12471
402,8762,23293,16,41.84166666666715,12471
403,8931,23294,16,13.129861111112405,12471
404,8917,23295,16,13.286805555557294,12471
405,8786,23307,24,61.965277777775555,12471
406,8827,23309,24,42.891666666664605,12471
407,8943,23319,48,8.113194444444161,12471
408,8932,23345,12,13.129861111112405,12471
409,8919,23346,12,13.286805555557294,12471
410,8944,23347,12,8.113194444444161,12471
411,8920,23368,16,13.286805555557294,12471
412,8903,23392,12,12.132638888890142,12471
413,8921,23445,20,13.286805555557294,12471
414,8946,23480,16,8.113194444444161,12471
415,8933,23559,12,13.129861111112405,12471
416,8947,23569,12,8.113194444444161,12471
417,8935,84012,72,13.129861111112405,12471
418,8948,POST,5,8.113194444444161,12471
419,9244,20719,10,86.99583333333248,12472
420,9247,21238,8,86.99583333333248,12472
421,9248,21240,8,86.99583333333248,12472
422,9169,21559,6,40.90416666666715,12472
423,9170,21668,12,127.89999999999964,12472
424,9250,21731,12,86.99583333333248,12472
425,9251,21914,12,106.08749999999964,12472
426,9252,21915,12,86.99583333333248,12472
427,9253,22029,12,86.99583333333248,12472
428,9254,22037,12,86.99583333333248,12472
429,9255,22077,12,86.99583333333248,12472
430,9256,22326,12,86.99583333333248,12472
431,9099,22328,12,265.9736111111106,12472
432,9258,22423,2,86.99583333333248,12472
433,9259,22467,6,86.99583333333248,12472
434,9149,22554,12,235.05624999999964,12472
435,9200,22556,12,127.89999999999964,12472
436,9261,22629,12,86.99583333333248,12472
437,9262,22716,12,86.99583333333248,12472
438,9263,22815,12,86.99583333333248,12472
439,9207,22895,6,127.89999999999964,12472
440,9209,22973,12,127.89999999999964,12472
441,9211,22976,12,127.89999999999964,12472
442,9214,23000,48,127.89999999999964,12472
443,9273,23254,4,86.99583333333248,12472
444,9366,POST,6,19.09166666666715,12472
445,9558,M,1,0.0013888888879591832,12473
446,9456,POST,5,60.974305555557294,12473
447,9837,20682,6,42.08402777777701,12474
448,9838,20719,10,42.08402777777701,12474
449,9839,20724,10,42.08402777777701,12474
450,9696,21080,12,155.87847222222445,12474
451,9697,21094,12,155.87847222222445,12474
452,9672,21559,6,118.83124999999927,12474
453,9745,21746,12,33.97083333333285,12474
454,9814,21914,12,48.08333333333394,12474
455,9786,21915,12,87.1173611111135,12474
456,9815,22029,12,74.2006944444438,12474
457,9704,22045,25,155.87847222222445,12474
458,9789,22090,6,113.23472222222335,12474
459,9706,22271,6,181.9958333333343,12474
460,9840,22326,12,42.08402777777701,12474
461,9841,22328,12,35.12777777777592,12474
462,9819,22331,8,48.08333333333394,12474
463,9842,22352,6,42.08402777777701,12474
464,9925,22355,10,33.07361111111095,12474
465,9750,22367,8,112.07777777778028,12474
466,9822,22467,12,48.08333333333394,12474
467,9930,22551,12,26.117361111109858,12474
468,9931,22554,12,26.117361111109858,12474
469,9823,22555,12,39.07291666666788,12474
470,9932,22556,12,26.117361111109858,12474
471,9799,22629,12,87.1173611111135,12474
472,9755,22636,4,112.07777777778028,12474
473,9650,22716,12,94.85138888888832,12474
474,9758,22898,8,112.07777777778028,12474
475,9717,22908,24,107.7951388888905,12474
476,9759,22973,12,112.07777777778028,12474
477,9984,23084,24,6.956250000001091,12474
478,9760,23192,12,117.99722222222408,12474
479,9772,23205,20,91.09236111111204,12474
480,9860,23290,8,35.12777777777592,12474
481,9862,23292,8,35.12777777777592,12474
482,9728,84997B,4,68.76111111111095,12474
483,9994,POST,4,6.956250000001091,12474
484,10105,21484,8,93.28541666666752,12476
485,10189,22077,12,69.07222222222299,12476
486,10160,22423,6,56.72013888888796,12476
487,10191,22467,24,69.07222222222299,12476
488,10192,22555,36,38.90902777777774,12476
489,10193,22556,36,38.90902777777774,12476
490,10163,22624,2,95.6291666666657,12476
491,10164,22627,2,95.6291666666657,12476
492,10145,22847,8,172.6472222222219,12476
493,10129,22849,4,16.267361111111313,12476
494,10200,23245,8,69.07222222222299,12476
495,10139,84279P,4,188.9145833333332,12476
496,10142,84879,40,219.07777777777846,12476
497,10247,POST,2,9.889583333335395,12476
498,10434,15044A,6,78.02777777777555,12477
499,10438,20750,10,44.1965277777781,12477
500,10444,21155,12,37.00347222222081,12477
501,10445,21164,18,37.00347222222081,12477
502,10447,21217,3,78.02777777777555,12477
503,10452,21523,10,78.02777777777555,12477
504,10454,21539,18,44.1965277777781,12477
505,10456,21668,12,78.02777777777555,12477
506,10457,21672,12,44.1965277777781,12477
507,10459,21706,4,78.02777777777555,12477
508,10537,22193,12,41.02430555555475,12477
509,10463,22199,8,78.02777777777555,12477
510,10464,22200,4,37.00347222222081,12477
511,10562,22212,12,33.83124999999745,12477
512,10400,22244,36,138.8000000000011,12477
513,10472,22354,10,44.1965277777781,12477
514,10569,22365,10,33.83124999999745,12477
515,10539,22722,24,41.02430555555475,12477
516,10412,22723,8,138.8000000000011,12477
517,10581,48185,10,33.83124999999745,12477
518,10509,48188,4,78.02777777777555,12477
519,10546,82486,6,41.02430555555475,12477
520,10514,84356,12,78.02777777777555,12477
521,10515,84406B,32,78.02777777777555,12477
522,10429,84968A,5,138.8000000000011,12477
523,10785,21481,6,115.03333333333285,12480
524,10756,22303,6,239.0618055555533,12480
525,10757,22326,6,239.0618055555533,12480
526,10769,22907,12,239.0618055555533,12480
527,10812,POST,3,115.03333333333285,12480
528,10943,21914,12,139.05555555555475,12481
529,10944,21915,12,139.05555555555475,12481
530,10903,22178,24,51.77013888888905,12481
531,10885,22326,12,131.91250000000036,12481
532,10886,22328,6,131.91250000000036,12481
533,10986,22556,24,156.90069444444634,12481
534,10987,22627,2,113.95416666666824,12481
535,10957,22730,4,25.101388888886504,12481
536,10992,22847,4,113.95416666666824,12481
537,10958,22849,4,25.101388888886504,12481
538,10916,22895,12,76.87152777777555,12481
539,10917,22907,24,190.8256944444438,12481
540,10995,22961,24,113.95416666666824,12481
541,10966,23208,10,25.101388888886504,12481
542,11058,POST,8,42.9465277777781,12481
543,11127,21731,12,23.2277777777781,12483
544,11119,22328,6,81.22222222222081,12483
545,11107,22378,15,84.9736111111124,12483
546,11100,22467,36,188.17499999999927,12483
547,11109,22779,8,142.9680555555551,12483
548,11136,23084,24,23.2277777777781,12483
549,11142,POST,2,23.2277777777781,12483
550,11438,20828,4,0.0,12484
551,11321,20970,4,68.07361111111095,12484
552,11328,21126,6,68.07361111111095,12484
553,11269,22189,6,73.0847222222219,12484
554,11351,22197,18,68.07361111111095,12484
555,11354,22276,2,68.07361111111095,12484
556,11355,22278,3,0.0,12484
557,11364,22384,4,68.07361111111095,12484
558,11368,22507,4,68.07361111111095,12484
559,11373,22693,24,68.07361111111095,12484
560,11485,23353,1,0.0,12484
561,11305,47566B,4,73.0847222222219,12484
562,11405,47590A,4,68.07361111111095,12484
563,11406,47590B,4,68.07361111111095,12484
564,11312,84987,4,73.0847222222219,12484
565,11436,POST,5,68.07847222221972,12484
566,11677,20712,10,82.94861111111095,12490
567,11779,20719,10,12.199999999998909,12490
568,11780,20724,10,12.199999999998909,12490
569,11695,20725,10,75.91458333333321,12490
570,11696,20726,20,75.91458333333321,12490
571,11678,21080,12,7.034027777777737,12490
572,11658,21156,8,133.1958333333314,12490
573,11618,21238,8,114.11527777777701,12490
574,11709,21731,36,88.11458333333212,12490
575,11661,21915,12,45.08124999999927,12490
576,11739,22090,6,32.05277777777701,12490
577,11622,22302,6,209.26388888888687,12490
578,11623,22303,12,76.06805555555547,12490
579,11719,22326,18,75.91458333333321,12490
580,11720,22328,12,56.06180555555511,12490
581,11639,22352,6,71.89930555555475,12490
582,11664,22356,10,133.1958333333314,12490
583,11683,22379,5,95.14861111110986,12490
584,11666,22386,10,101.14305555555438,12490
585,11742,22619,4,32.05277777777701,12490
586,11685,22704,25,95.14861111110986,12490
587,11668,22895,6,101.14305555555438,12490
588,11726,22898,8,88.11458333333212,12490
589,11772,23084,24,7.928472222221899,12490
590,11687,23199,20,95.14861111110986,12490
591,11749,23203,10,32.05277777777701,12490
592,11750,23204,10,32.05277777777701,12490
593,11673,23206,10,45.08124999999927,12490
594,11693,85099B,20,63.09583333333285,12490
595,11790,POST,4,12.199999999998909,12490
596,11895,21843,2,99.15347222222044,12494
597,11956,POST,1,24.743055555554747,12494
598,12012,22366,2,126.91180555555547,12500
599,12022,22585,144,201.98749999999927,12500
600,12048,23210,144,28.275694444442706,12500
601,12049,23211,144,28.275694444442706,12500
602,12050,23212,144,28.275694444442706,12500
603,12051,23213,144,28.275694444442706,12500
604,12052,POST,1,28.275694444442706,12500
605,12266,21523,2,50.78472222222081,12502
606,12297,21524,6,122.14791666666679,12502
607,12314,22215,4,32.08124999999927,12502
608,12316,22423,7,32.08124999999927,12502
609,12274,22449,6,50.78472222222081,12502
610,12302,22692,2,122.14791666666679,12502
611,12323,22699,6,32.08124999999927,12502
612,12339,POST,6,32.08124999999927,12502
613,12433,22960,11,21.284027777779556,12507
614,12953,22059,1,0.0,12517
615,12905,22112,3,45.088194444446344,12517
616,12859,22326,6,52.86666666666497,12517
617,12909,22379,10,45.088194444446344,12517
618,12784,22385,2,116.85902777777665,12517
619,12914,22551,12,45.088194444446344,12517
620,12915,22554,12,45.088194444446344,12517
621,12842,84991,6,161.947222222223,12517
622,12920,POST,2,45.09305555555693,12517
623,13056,22326,18,57.984027777780284,12518
624,13028,22328,12,76.76944444444598,12518
625,13088,22551,12,27.954861111113132,12518
626,13063,22636,2,30.02916666666715,12518
627,13045,23290,16,18.785416666665697,12518
628,13047,23292,8,48.81458333333285,12518
629,13105,POST,3,27.954861111113132,12518
630,13249,21672,12,63.03125,12520
631,13208,21843,2,55.03263888888978,12520
632,13252,22326,12,63.03125,12520
633,13253,22378,5,63.03125,12520
634,13212,22423,2,117.2416666666686,12520
635,13261,23298,3,63.03125,12520
636,13262,47590A,3,63.03125,12520
637,13244,51014A,12,125.24027777777883,12520
638,13265,POST,2,63.03125,12520
639,13395,22139,3,2.9784722222229902,12523
640,13416,23231,25,35.77430555555475,12523
641,13399,POST,1,2.9784722222229902,12523
642,13508,20726,10,17.962500000001455,12524
643,13485,21088,12,58.96805555555511,12524
644,13563,21558,12,98.8256944444438,12524
645,13596,POST,7,54.17500000000109,12524
646,13658,POST,4,53.10555555555766,12526
647,13748,15060B,4,50.97708333333321,12528
648,13750,21232,12,105.09027777777919,12528
649,13724,21843,5,213.00763888888832,12528
650,13763,22423,1,54.11319444444598,12528
651,13741,37446,8,85.98124999999891,12528
652,13742,37447,12,85.98124999999891,12528
653,13743,37448,12,85.98124999999891,12528
654,13744,37450,12,85.98124999999891,12528
655,13731,37495,4,127.02638888888941,12528
656,13769,47559B,10,54.11319444444598,12528
657,13771,48185,4,54.11319444444598,12528
658,13772,POST,2,54.11319444444598,12528
659,13819,22386,10,64.06597222222263,12530
660,13821,23199,20,64.06597222222263,12530
661,13828,85099B,20,64.06597222222263,12530
662,13830,POST,2,64.06597222222263,12530
663,14464,20914,12,239.89583333333212,12539
664,14390,21929,10,54.20486111111313,12539
665,14401,22312,6,294.10069444444525,12539
