,userId,similar,neighborId
124,12377.0,0.25834655855519933,12681.0
125,12378.0,0.27971899542328393,14646.0
126,12378.0,0.2778883659987966,17841.0
127,12378.0,0.27316930707345544,14911.0
128,12378.0,0.2730094531159741,12567.0
129,12378.0,0.2717806229126111,12748.0
130,12379.0,0.4456342606241896,12447.0
131,12379.0,0.39195320067840794,12670.0
132,12379.0,0.37282185960072,12361.0
133,12379.0,0.34874291623145787,15970.0
134,12379.0,0.3357207963978178,13520.0
135,12380.0,0.44542765641734605,13178.0
136,12380.0,0.41476803194701883,16748.0
137,12380.0,0.39529756209926975,14680.0
138,12380.0,0.3837612894400988,15810.0
139,12380.0,0.35555555555555557,14489.0
140,12381.0,0.23904572186687875,12697.0
141,12381.0,0.23904572186687872,13804.0
142,12381.0,0.23204774044612855,13318.0
143,12381.0,0.23190841426097938,12507.0
144,12381.0,0.22272471621398113,16240.0
145,12383.0,0.3914516041997284,17083.0
146,12383.0,0.3830769733091181,12599.0
147,12383.0,0.35820928496420984,15738.0
148,12383.0,0.3427530813818425,15544.0
149,12383.0,0.33406696612523373,12437.0
150,12384.0,0.23935677693908453,12656.0
151,12384.0,0.20833333333333334,12616.0
152,12384.0,0.20573779994945587,12704.0
153,12384.0,0.20016019225635892,13816.0
154,12384.0,0.19245008972987526,13817.0
155,12386.0,0.24743582965269675,17486.0
156,12386.0,0.2361125344403821,14485.0
157,12386.0,0.2182178902359924,17548.0
158,12386.0,0.2182178902359924,16217.0
159,12386.0,0.20965696734438366,13930.0
160,12388.0,0.2732301628868249,15251.0
161,12388.0,0.26897176986827714,18272.0
162,12388.0,0.2515089131278505,15140.0
163,12388.0,0.23578960605735985,15827.0
164,12388.0,0.2341464528954235,15103.0
165,12390.0,0.32826608214930636,12372.0
166,12390.0,0.3051285766293647,12599.0
167,12390.0,0.28709267411827166,12383.0
168,12390.0,0.2807449625374386,12361.0
169,12390.0,0.2794999676555232,12583.0
170,12391.0,0.267094360071668,13532.0
171,12391.0,0.23868025338309148,16126.0
172,12391.0,0.2317555597573222,17920.0
173,12391.0,0.22383991539958098,17758.0
174,12391.0,0.211999576001272,13040.0
175,12393.0,0.33541019662496846,16483.0
176,12393.0,0.31622776601683794,15970.0
177,12393.0,0.3,17376.0
178,12393.0,0.282842712474619,15433.0
179,12393.0,0.2817180849095055,14889.0
180,12394.0,0.3849001794597505,12648.0
181,12394.0,0.3830654388414369,12447.0
182,12394.0,0.34050261230349943,17083.0
183,12394.0,0.34020690871988585,12732.0
184,12394.0,0.3347193406976015,12679.0
185,12395.0,0.36107588820421627,12598.0
186,12395.0,0.35557117544292144,12700.0
187,12395.0,0.3125381539589969,12724.0
188,12395.0,0.30570446079346414,12583.0
189,12395.0,0.2859431317947984,12518.0
190,12397.0,0.38978972143455365,12656.0
191,12397.0,0.3464674335917916,12518.0
192,12397.0,0.3373495424699933,12689.0
193,12397.0,0.3321858829976445,12562.0
194,12397.0,0.3304381607158934,12457.0
195,12398.0,0.27097010305191876,12701.0
196,12398.0,0.2582302411419675,14646.0
197,12398.0,0.2550306852253353,12397.0
198,12398.0,0.2515607182970188,17404.0
199,12398.0,0.24174364591545622,12607.0
200,12399.0,0.30845685446746224,12678.0
201,12399.0,0.2810913475705226,16951.0
202,12399.0,0.27359422722270776,14586.0
203,12399.0,0.2724459655118999,18235.0
204,12399.0,0.2592724864350674,15433.0
205,12402.0,0.4008918628686366,16997.0
206,12402.0,0.2773500981126146,12811.0
207,12402.0,0.2672612419124244,12551.0
208,12402.0,0.2651650429449553,18037.0
209,12402.0,0.25,12990.0
210,12405.0,0.2628796132394267,12438.0
211,12405.0,0.2585288565140628,12517.0
212,12405.0,0.2572478777137633,12616.0
213,12405.0,0.23873003074657967,13505.0
214,12405.0,0.2330206912141852,12436.0
215,12406.0,0.26420128246297064,15644.0
216,12406.0,0.25205918865708143,12681.0
217,12406.0,0.24611679484039475,12613.0
218,12406.0,0.24157126485518685,12437.0
219,12406.0,0.23112508176051214,12490.0
220,12407.0,0.41209775709594537,12528.0
221,12407.0,0.3141404312187716,12794.0
222,12407.0,0.25699702648129424,12852.0
223,12407.0,0.24975621642178508,13247.0
224,12407.0,0.2346752304102756,12668.0
225,12408.0,0.35754847096709713,12656.0
226,12408.0,0.3550234734023465,12700.0
227,12408.0,0.3405574568898749,12562.0
228,12408.0,0.32015621187164245,12637.0
229,12408.0,0.30041637771599605,12594.0
230,12409.0,0.2631806779839076,12688.0
231,12409.0,0.23762422826087873,12567.0
232,12409.0,0.23318950201719646,14646.0
233,12409.0,0.23248385350033404,13089.0
234,12409.0,0.2319576423101575,12517.0
235,12410.0,0.33954987505086615,16627.0
236,12410.0,0.25298221281347033,16509.0
237,12410.0,0.24494897427831783,12464.0
238,12410.0,0.24120907566221086,16926.0
239,12410.0,0.22792115291927592,13381.0
240,12412.0,0.26916687204956063,13816.0
241,12412.0,0.23294541397390262,12691.0
242,12412.0,0.22011272658140596,15382.0
243,12412.0,0.21892844799880407,12438.0
244,12412.0,0.20947289622255394,12457.0
245,12413.0,0.27144835701531844,12553.0
246,12413.0,0.2439750182371333,13085.0
247,12413.0,0.23758365480680457,12637.0
248,12413.0,0.21677749238102997,13005.0
249,12413.0,0.21428571428571427,14889.0
250,12414.0,0.2834733547569204,13953.0
251,12414.0,0.2672612419124244,17723.0
252,12414.0,0.23953506879020423,12684.0
253,12414.0,0.23253407519796082,12727.0
254,12414.0,0.23145502494313785,16948.0
255,12415.0,0.46284002543372343,14646.0
256,12415.0,0.39877421942168106,14911.0
257,12415.0,0.3817011088385458,12567.0
258,12415.0,0.3709358361426367,12748.0
259,12415.0,0.3609726295123041,17511.0
260,12417.0,0.26366695788732236,13871.0
261,12417.0,0.23446025943392163,14911.0
262,12417.0,0.2330206912141852,14895.0
263,12417.0,0.2325148865862681,14646.0
264,12417.0,0.23200388752304094,12885.0
265,12418.0,0.28178798147053874,17197.0
266,12418.0,0.27153769332085226,15386.0
267,12418.0,0.2657423679108717,14251.0
268,12418.0,0.22450662753346864,13727.0
269,12418.0,0.21780342093451605,12566.0
270,12420.0,0.21926450482675733,13933.0
271,12420.0,0.19611613513818404,14267.0
272,12420.0,0.1922322627333814,12462.0
273,12420.0,0.1860521018838127,15224.0
274,12420.0,0.1860521018838127,12355.0
275,12421.0,0.225,12528.0
276,12421.0,0.22360679774997896,12794.0
277,12421.0,0.1889822365046136,13369.0
278,12421.0,0.18494886071852695,16438.0
279,12421.0,0.16770509831248423,16403.0
280,12422.0,0.37712361663282534,18177.0
281,12422.0,0.3638034375544995,17031.0
282,12422.0,0.3528251645047713,14489.0
283,12422.0,0.31234752377721214,16748.0
284,12422.0,0.3,15417.0
285,12423.0,0.2606335062140006,12380.0
286,12423.0,0.25728992198595935,12567.0
287,12423.0,0.2517482730476142,12700.0
288,12423.0,0.2513123449750173,12669.0
289,12423.0,0.23646954008700616,12637.0
290,12424.0,0.21821789023599236,14889.0
291,12424.0,0.21516574145596762,15189.0
292,12424.0,0.20739033894608505,12418.0
293,12424.0,0.20359776048514047,17728.0
294,12424.0,0.1987615979999813,17926.0
295,12425.0,0.29554023164452436,17031.0
296,12425.0,0.28721347895177635,16174.0
297,12425.0,0.2795530723408051,12793.0
298,12425.0,0.25408390302421974,15232.0
299,12425.0,0.2389193429408545,13376.0
300,12426.0,0.29095718698132317,12361.0
301,12426.0,0.24077170617153842,12447.0
302,12426.0,0.2381448361039201,12372.0
303,12426.0,0.22941573387056174,12670.0
304,12426.0,0.22680460581325723,12564.0
305,12427.0,0.24748737341529162,14193.0
306,12427.0,0.23094010767585033,14309.0
307,12427.0,0.21574395598823748,12689.0
308,12427.0,0.19521843207154502,12662.0
309,12427.0,0.19339751136609126,12856.0
310,12428.0,0.27989613051310097,14911.0
311,12428.0,0.2581792636906229,17841.0
312,12428.0,0.254085295004788,14646.0
313,12428.0,0.25401400979692884,17511.0
314,12428.0,0.24724379793641432,14245.0
315,12429.0,0.24206145913796354,12700.0
316,12429.0,0.22837506959778492,12449.0
317,12429.0,0.22774506820555748,14844.0
318,12429.0,0.21936339884283268,12681.0
319,12429.0,0.21380899352993948,16570.0
320,12430.0,0.23570226039551587,16302.0
321,12430.0,0.22360679774997896,13489.0
322,12430.0,0.17437145811572893,16950.0
323,12430.0,0.16666666666666666,14397.0
324,12430.0,0.16222142113076254,14824.0
325,12431.0,0.3129495628130704,12415.0
326,12431.0,0.2987013736463496,12682.0
327,12431.0,0.2881486769701879,12681.0
328,12431.0,0.2865499054898252,14646.0
329,12431.0,0.2747859435471881,12490.0
330,12432.0,0.22237479499833035,13811.0
331,12432.0,0.21706078553111482,17381.0
332,12432.0,0.20522521243870795,12700.0
333,12432.0,0.20147201531226774,17611.0
334,12432.0,0.19672424864458837,12567.0
335,12433.0,0.2968251814885564,14911.0
336,12433.0,0.285563939842804,14156.0
337,12433.0,0.2804310120357867,14796.0
338,12433.0,0.27868730749880916,16549.0
339,12433.0,0.2778306621036573,17841.0
340,12434.0,0.20227834851568374,14855.0
341,12434.0,0.1965021149155211,14420.0
342,12434.0,0.19569842191603268,13211.0
343,12434.0,0.1904387685446346,13373.0
344,12434.0,0.18685673434682068,12642.0
345,12435.0,0.23145502494313785,16203.0
346,12435.0,0.23145502494313785,12464.0
347,12435.0,0.2279211529192759,16926.0
348,12435.0,0.2279211529192759,15554.0
349,12435.0,0.21821789023599236,13282.0
350,12436.0,0.2773500981126146,17723.0
351,12436.0,0.2773500981126146,15199.0
352,12436.0,0.24514516892273006,15103.0
353,12436.0,0.24019223070763068,13127.0
354,12436.0,0.2330206912141852,12405.0
355,12437.0,0.33406696612523373,12383.0
356,12437.0,0.3241018617760822,16951.0
357,12437.0,0.31799441532717476,12599.0
358,12437.0,0.30317442503366393,12683.0
359,12437.0,0.30182509215961106,12583.0
360,12438.0,0.3640544807845267,12457.0
361,12438.0,0.3606678538669729,12616.0
362,12438.0,0.3190244086606678,12598.0
363,12438.0,0.3132757502627219,12518.0
364,12438.0,0.29781167876506986,12689.0
365,12441.0,0.35355339059327373,15473.0
366,12441.0,0.25,15096.0
367,12441.0,0.23570226039551587,17010.0
368,12441.0,0.20801257358446093,17194.0
369,12441.0,0.20412414523193154,14737.0
370,12442.0,0.3333333333333333,17877.0
371,12442.0,0.27801921874276636,17083.0
372,12442.0,0.26666666666666666,13509.0
373,12442.0,0.26666666666666666,12922.0
374,12442.0,0.2519763153394848,12571.0
375,12444.0,0.2686384629625675,16033.0
376,12444.0,0.2575985261284894,14359.0
377,12444.0,0.2514854694185172,12749.0
378,12444.0,0.24957384603133206,17706.0
379,12444.0,0.24787257298962118,15601.0
380,12446.0,0.2275602324190149,16053.0
381,12446.0,0.21684543705982773,14898.0
382,12446.0,0.2165408787114111,12582.0
383,12446.0,0.2136183479338211,12709.0
384,12446.0,0.2119213177352503,16839.0
385,12447.0,0.4456342606241896,12379.0
386,12447.0,0.3830654388414369,12616.0
387,12447.0,0.3830654388414369,12394.0
388,12447.0,0.33456448556986046,13520.0
389,12447.0,0.3296902366978935,17166.0
390,12448.0,0.19867985355975656,17548.0
391,12448.0,0.19867985355975656,12731.0
392,12448.0,0.1835325870964494,16816.0
393,12448.0,0.173421993904824,18165.0
394,12448.0,0.173421993904824,12386.0
395,12449.0,0.2725262501653331,12395.0
396,12449.0,0.2723600249286634,12637.0
397,12449.0,0.25604754407645897,12362.0
398,12449.0,0.2473135421720286,12415.0
399,12449.0,0.2463818641631436,12669.0
400,12451.0,0.36815336873830085,14646.0
401,12451.0,0.3349336515578885,13178.0
402,12451.0,0.3270732480382434,12567.0
403,12451.0,0.3158620956642125,12474.0
404,12451.0,0.3142719872546531,12490.0
405,12452.0,0.29277002188455997,18062.0
406,12452.0,0.23904572186687872,14857.0
407,12452.0,0.23354968324845687,12478.0
408,12452.0,0.21483446221182986,14125.0
409,12452.0,0.20459830184114206,13456.0
410,12453.0,0.24053511772118194,12739.0
411,12453.0,0.22360679774997896,12618.0
412,12453.0,0.2041241452319315,16956.0
413,12453.0,0.2,12660.0
414,12453.0,0.19546750924338122,12457.0
415,12454.0,0.4949015419574726,15482.0
416,12454.0,0.408248290463863,15497.0
417,12454.0,0.3333333333333333,14333.0
418,12454.0,0.3055050463303894,13350.0
419,12454.0,0.23973165074269207,13572.0
420,12455.0,0.38908631605469784,17083.0
421,12455.0,0.3400921207590814,12557.0
422,12455.0,0.31138282809744733,12939.0
423,12455.0,0.29130942975794377,15738.0
424,12455.0,0.29091443373930537,12383.0
425,12456.0,0.22671391765147939,15804.0
426,12456.0,0.2234516768171576,13811.0
427,12456.0,0.22032632461961588,12930.0
428,12456.0,0.21501647626876533,18062.0
429,12456.0,0.20774746972535296,14952.0
430,12457.0,0.3640544807845267,12438.0
431,12457.0,0.33678176227801804,12656.0
432,12457.0,0.3304381607158934,12397.0
433,12457.0,0.3084246847506244,12616.0
434,12457.0,0.29974532466509035,12518.0
435,12458.0,0.2414022747926338,12593.0
436,12458.0,0.2172620473133704,14447.0
437,12458.0,0.20515248496555455,16174.0
438,12458.0,0.2041241452319315,12656.0
439,12458.0,0.19462473604038075,12498.0
440,12461.0,0.22278319716975173,12572.0
441,12461.0,0.2211629342323457,17374.0
442,12461.0,0.1843024451936214,14813.0
443,12461.0,0.1767766952966369,14860.0
444,12461.0,0.17149858514250882,13750.0
445,12462.0,0.2656844656620286,15224.0
446,12462.0,0.2594891638549779,13468.0
447,12462.0,0.25308553412176554,13524.0
448,12462.0,0.242535625036333,12358.0
449,12462.0,0.2330206912141852,14301.0
450,12463.0,0.21892691493473396,13816.0
451,12463.0,0.21653278478430668,12691.0
452,12463.0,0.2153846153846154,12876.0
453,12463.0,0.21155435413917803,12491.0
454,12463.0,0.2081665999466133,12762.0
455,12464.0,0.3872983346207417,17409.0
456,12464.0,0.32659863237109044,12816.0
457,12464.0,0.31426968052735443,13282.0
458,12464.0,0.3077287274483318,12584.0
459,12464.0,0.28005601680560194,15782.0
460,12465.0,0.24729786709407453,12395.0
461,12465.0,0.24697408958970146,12360.0
462,12465.0,0.2423930827818598,12379.0
463,12465.0,0.22470176588194146,12611.0
464,12465.0,0.21652976589788375,15114.0
465,12468.0,0.2917299829957891,13520.0
466,12468.0,0.23570226039551584,13817.0
467,12468.0,0.23570226039551584,12530.0
468,12468.0,0.23281653683320877,12472.0
469,12468.0,0.22991016490500174,12360.0
470,12471.0,0.33038802590348637,14646.0
471,12471.0,0.2721586135186909,12621.0
472,12471.0,0.2700630147064942,12415.0
473,12471.0,0.2637385010461741,12678.0
474,12471.0,0.2622070003806418,13596.0
475,12472.0,0.4114669859936577,12474.0
476,12472.0,0.3687953636735733,14646.0
477,12472.0,0.3457537361971938,12626.0
478,12472.0,0.3456429176891559,12700.0
479,12472.0,0.34130750075977073,12682.0
480,12473.0,0.2295322308878066,14911.0
481,12473.0,0.2170859053509146,14096.0
482,12473.0,0.21686756301642426,12626.0
483,12473.0,0.21675405570953268,14646.0
484,12473.0,0.214252814317872,14456.0
485,12474.0,0.4114669859936577,12472.0
486,12474.0,0.34876429117654434,12490.0
487,12474.0,0.34756683770141933,14646.0
488,12474.0,0.3350424231692128,12637.0
489,12474.0,0.33253348591729537,12700.0
490,12475.0,0.2793101938654641,13520.0
491,12475.0,0.26529461297122914,12526.0
492,12475.0,0.25332019855244947,12492.0
493,12475.0,0.2508726030021272,12673.0
494,12475.0,0.2347262634065101,12689.0
495,12476.0,0.26925363537408337,13139.0
496,12476.0,0.25738973590377123,14911.0
497,12476.0,0.25418630812943893,16019.0
498,12476.0,0.25198144554058777,12748.0
499,12476.0,0.24380923331525955,16712.0
500,12477.0,0.2789198805653795,17841.0
501,12477.0,0.265878879116582,14911.0
502,12477.0,0.25434815205961364,14096.0
503,12477.0,0.2533166745534877,12647.0
504,12477.0,0.2446337374507538,15311.0
505,12478.0,0.27852424952911653,14037.0
506,12478.0,0.2631806779839076,17791.0
507,12478.0,0.2631806779839076,13470.0
508,12478.0,0.26111648393354675,16483.0
509,12478.0,0.2586032735340944,17242.0
510,12479.0,0.36661778755338326,12740.0
511,12479.0,0.3451183851258305,12642.0
512,12479.0,0.32791291789197646,12599.0
513,12479.0,0.25946325003864634,12364.0
514,12479.0,0.25883878884437284,14560.0
515,12480.0,0.3069356003385868,12472.0
516,12480.0,0.2768108244697437,12705.0
517,12480.0,0.275369591773476,12700.0
518,12480.0,0.27193248855063135,13772.0
519,12480.0,0.270719256442169,12682.0
520,12481.0,0.3963750207986839,12560.0
521,12481.0,0.3049668334021877,12415.0
522,12481.0,0.2944495915230427,15125.0
523,12481.0,0.2906749797745652,12682.0
524,12481.0,0.28211934840839353,14646.0
525,12483.0,0.24595018476053826,13178.0
526,12483.0,0.2451923258278354,12472.0
527,12483.0,0.24196779751758318,12474.0
528,12483.0,0.2417728402451219,12724.0
529,12483.0,0.2383518286124496,12380.0
530,12484.0,0.3052248256880425,12748.0
531,12484.0,0.30021736090070433,14911.0
532,12484.0,0.2992589075070979,14096.0
533,12484.0,0.2741765907843397,17799.0
534,12484.0,0.2660557076537522,17841.0
535,12488.0,0.23624976928744731,13085.0
536,12488.0,0.230556167081694,14935.0
537,12488.0,0.22011272658140596,12731.0
538,12488.0,0.2191164142659107,17402.0
539,12488.0,0.21217601672414732,17920.0
540,12489.0,0.3227486121839514,17859.0
541,12489.0,0.24056261216234406,12728.0
542,12489.0,0.2182178902359924,14889.0
543,12489.0,0.2182178902359924,13229.0
544,12489.0,0.2182178902359924,12641.0
545,12490.0,0.39497518670248294,12670.0
546,12490.0,0.37105355450705396,12681.0
547,12490.0,0.3648781915578899,12682.0
548,12490.0,0.3493957035662832,12683.0
549,12490.0,0.3491614183440626,12637.0
550,12491.0,0.3737237234744448,12689.0
551,12491.0,0.3077287274483318,12397.0
552,12491.0,0.3046358979224712,12616.0
553,12491.0,0.2842676218074806,16302.0
554,12491.0,0.28252896560880664,12438.0
555,12492.0,0.30678599553894814,12592.0
556,12492.0,0.29250896965085227,12373.0
557,12492.0,0.25332019855244947,12475.0
558,12492.0,0.228924479058705,12689.0
559,12492.0,0.2251886745555225,12654.0
560,12493.0,0.4242640687119285,15417.0
561,12493.0,0.408248290463863,14489.0
562,12493.0,0.3563483225498992,13470.0
563,12493.0,0.3333333333333333,15970.0
564,12493.0,0.33129457822453967,16748.0
565,12494.0,0.276409327632257,12380.0
566,12494.0,0.2602400194529422,12762.0
567,12494.0,0.24415567358823811,12724.0
568,12494.0,0.23652209682007663,14680.0
569,12494.0,0.22731030232915872,12700.0
570,12497.0,0.3553345272593507,16967.0
571,12497.0,0.2727272727272727,17475.0
572,12497.0,0.2508726030021272,12561.0
573,12497.0,0.24784079854830482,16759.0
574,12497.0,0.24618298195866545,13919.0
575,12498.0,0.3952847075210474,16450.0
576,12498.0,0.3380617018914066,13470.0
577,12498.0,0.282842712474619,12592.0
578,12498.0,0.25649458802128855,12793.0
579,12498.0,0.2491364395612199,13355.0
580,12500.0,0.17327582002091801,15108.0
581,12500.0,0.16269784336399212,17384.0
582,12500.0,0.15737789507292674,12448.0
583,12500.0,0.14969623771302396,12523.0
584,12500.0,0.14852213144650114,16198.0
585,12501.0,0.3416433277677595,17083.0
586,12501.0,0.30530971060304657,12679.0
587,12501.0,0.28333728434190136,12720.0
588,12501.0,0.2739240602109146,12567.0
589,12501.0,0.27326479557226513,13505.0
590,12502.0,0.22360679774997896,15149.0
591,12502.0,0.2136206984748936,16801.0
592,12502.0,0.2041241452319315,12464.0
593,12502.0,0.19820876188179293,14156.0
594,12502.0,0.19639610121239315,17396.0
595,12504.0,0.31622776601683794,17526.0
596,12504.0,0.31426968052735443,12589.0
597,12504.0,0.3086066999241838,15327.0
598,12504.0,0.3086066999241838,13762.0
599,12504.0,0.2721655269759087,13826.0
600,12506.0,0.2711630722733202,16766.0
601,12506.0,0.2581988897471611,12812.0
602,12506.0,0.2439750182371333,16943.0
603,12506.0,0.23869801881466574,17646.0
604,12506.0,0.2383656473113981,13038.0
605,12507.0,0.28539089649269644,14644.0
606,12507.0,0.280056016805602,12589.0
607,12507.0,0.279108277990115,13016.0
608,12507.0,0.25905314812653174,15827.0
609,12507.0,0.242535625036333,12697.0
610,12508.0,0.2112536370658591,12475.0
611,12508.0,0.1964598972515006,12546.0
612,12508.0,0.19069251784911845,18053.0
613,12508.0,0.18952619181419758,15274.0
614,12508.0,0.18698939800169143,14518.0
615,12510.0,0.2575131013123024,12797.0
616,12510.0,0.21884405476620425,16967.0
617,12510.0,0.2166915913951546,13520.0
618,12510.0,0.20689655172413793,12449.0
619,12510.0,0.2060104810498419,12375.0
620,12512.0,0.1889822365046136,18149.0
621,12512.0,0.18171094607790775,13813.0
622,12512.0,0.173421993904824,14697.0
623,12512.0,0.1690308509457033,13193.0
624,12512.0,0.1650374323770311,12428.0
625,12513.0,0.36891438072857313,12826.0
626,12513.0,0.32141217326661253,15810.0
627,12513.0,0.2842676218074806,12740.0
628,12513.0,0.2816715160878121,17454.0
629,12513.0,0.27467088694244846,16745.0
630,12514.0,0.3061862178478973,15970.0
631,12514.0,0.3004626062886658,17594.0
632,12514.0,0.28005601680560194,17031.0
633,12514.0,0.2797154638927579,12724.0
634,12514.0,0.27386127875258304,12592.0
635,12515.0,0.2631174057921088,16509.0
636,12515.0,0.2545139051903111,15852.0
637,12515.0,0.2508726030021272,18274.0
638,12515.0,0.22645540682891913,14145.0
639,12515.0,0.21483446221182986,13494.0
640,12516.0,0.42994461834001113,16748.0
641,12516.0,0.4150286783196448,17153.0
642,12516.0,0.38177085778546666,13461.0
643,12516.0,0.346843987809648,16997.0
644,12516.0,0.34238119163116293,16272.0
645,12517.0,0.3606005806625906,14646.0
646,12517.0,0.34387885384212025,17735.0
647,12517.0,0.342077257979044,12720.0
648,12517.0,0.31815662758642543,14159.0
649,12517.0,0.31338429869742473,15039.0
650,12518.0,0.3464674335917916,12397.0
651,12518.0,0.33871550327940475,12583.0
652,12518.0,0.3177444546511213,12674.0
653,12518.0,0.3132757502627219,12438.0
654,12518.0,0.3086066999241838,12680.0
655,12519.0,0.20203050891044214,13762.0
656,12519.0,0.20203050891044214,13229.0
657,12519.0,0.1889822365046136,15724.0
658,12519.0,0.1889822365046136,15462.0
659,12519.0,0.1781741612749496,15692.0
660,12520.0,0.2685507175729784,14646.0
661,12520.0,0.25826873930606026,12626.0
662,12520.0,0.25762701996477233,12583.0
663,12520.0,0.2394603721730797,12688.0
664,12520.0,0.23624976928744731,12708.0
665,12521.0,0.20498001542269695,14888.0
666,12521.0,0.19166296949998196,16189.0
667,12521.0,0.18946618668626836,17594.0
668,12521.0,0.18752289237539815,12950.0
