,Unnamed: 0,ItemId,Quantity,Time,UserId,SessionId
72,1171,22659,12,60.97986111111095,12362,1236222659
73,1123,22662,10,105.24305555555475,12362,1236222662
74,1148,22727,4,82.98055555555584,12362,1236222727
75,1103,POST,3,69.94583333333503,12362,12362POST
76,1134,POST,3,70.13888888888687,12362,12362POST
77,1153,POST,2,35.10416666666788,12362,12362POST
78,1183,POST,3,47.87638888888796,12362,12362POST
79,1226,POST,4,13.10347222222299,12362,12362POST
80,1241,POST,2,14.968055555555111,12362,12362POST
81,1274,POST,4,1.8493055555572937,12362,12362POST
82,1301,POST,4,6.956249999997453,12362,12362POST
83,1407,POST,3,34.0298611111084,12364,12364POST
84,1409,POST,1,37.983333333335395,12364,12364POST
85,1493,18097C,5,85.99305555555475,12370,1237018097C
86,1500,20969,1,85.99305555555475,12370,1237020969
87,1501,20970,1,85.99305555555475,12370,1237020970
88,1553,22568,2,85.99305555555475,12370,1237022568
89,1560,22749,1,0.0,12370,1237022749
90,1563,22784,9,85.99305555555475,12370,1237022784
91,1728,22326,12,83.91458333333321,12372,1237222326
92,1737,22556,12,83.91458333333321,12372,1237222556
93,1738,22629,12,83.91458333333321,12372,1237222629
94,1739,22630,12,83.91458333333321,12372,1237222630
95,1742,POST,2,83.91458333333321,12372,12372POST
96,2177,20685,2,107.32083333333321,12380,1238020685
97,2183,20726,10,107.32083333333321,12380,1238020726
98,2188,22326,6,107.32083333333321,12380,1238022326
99,2231,22628,8,21.755555555557294,12380,1238022628
100,2212,POST,3,107.32083333333321,12380,12380POST
101,2240,POST,3,21.755555555557294,12380,12380POST
102,2295,22423,1,86.15208333333067,12381,1238122423
103,2305,22720,3,86.15208333333067,12381,1238122720
104,2343,POST,6,60.24166666666497,12381,12381POST
105,2348,POST,1,0.8229166666678793,12381,12381POST
106,2349,POST,1,25.087499999997817,12381,12381POST
107,2447,22487,1,32.22847222222299,12383,1238322487
108,2409,POST,3,20.98750000000109,12383,12383POST
109,2440,POST,4,60.77152777777701,12383,12383POST
110,2456,POST,4,32.22847222222299,12383,12383POST
111,2548,22086,6,72.91805555555584,12388,1238822086
112,2514,22262,12,51.190972222222626,12388,1238822262
113,2515,22310,6,51.190972222222626,12388,1238822310
114,2517,22669,6,251.01250000000073,12388,1238822669
115,2518,22720,3,21.1159722222219,12388,1238822720
116,2533,22720,6,30.075000000000728,12388,1238822720
117,2558,22910,6,72.91805555555584,12388,1238822910
118,2527,47566,5,21.1159722222219,12388,1238847566
119,2535,47566,4,30.075000000000728,12388,1238847566
120,2545,47566,12,126.90347222222226,12388,1238847566
121,2529,47590B,6,21.1159722222219,12388,1238847590B
122,2536,47590B,3,156.978472222223,12388,1238847590B
123,2531,84970L,12,178.0944444444449,12388,1238884970L
124,2537,84978,12,30.075000000000728,12388,1238884978
125,2547,84978,12,126.90347222222226,12388,1238884978
126,2705,23048,1,0.0,12391,1239123048
127,2745,20726,20,86.99861111111022,12393,1239320726
128,2848,20719,10,95.93958333333285,12395,1239520719
129,2883,20719,10,99.09652777777592,12395,1239520719
130,2917,20719,20,130.9743055555573,12395,1239520719
131,2869,21559,6,139.1916666666657,12395,1239521559
132,2893,22029,12,6.817361111110586,12395,1239522029
133,2886,22326,6,43.003472222222626,12395,1239522326
134,2894,22326,6,56.09305555555329,12395,1239522326
135,2920,22326,6,49.93472222222408,12395,1239522326
136,2927,22326,6,81.03750000000036,12395,1239522326
137,2895,22329,12,106.02777777777737,12395,1239522329
138,2841,22355,10,13.975694444445253,12395,1239522355
139,2854,22356,10,95.93958333333285,12395,1239522356
140,2896,22423,1,151.96319444444453,12395,1239522423
141,2857,22629,12,326.0083333333332,12395,1239522629
142,2858,22630,12,195.03611111110877,12395,1239522630
143,2921,22630,12,130.97222222222445,12395,1239522630
144,2889,22661,20,99.09652777777592,12395,1239522661
145,2922,22661,20,130.9743055555573,12395,1239522661
146,2923,22726,4,95.87013888889123,12395,1239522726
147,2908,22727,4,145.14583333333394,12395,1239522727
148,2861,22740,48,55.84444444444307,12395,1239522740
149,2844,84375,12,109.9152777777781,12395,1239584375
150,2847,POST,2,13.975694444445253,12395,12395POST
151,2866,POST,3,55.84444444444307,12395,12395POST
152,2881,POST,1,40.09513888888978,12395,12395POST
153,2892,POST,3,43.003472222222626,12395,12395POST
154,2903,POST,1,6.817361111110586,12395,12395POST
155,2916,POST,1,49.275694444442706,12395,12395POST
156,2926,POST,1,49.93472222222408,12395,12395POST
157,2933,POST,2,45.93541666666715,12395,12395POST
158,2950,POST,2,35.10208333333321,12395,12395POST
159,2965,POST,1,0.0020833333328482695,12395,12395POST
160,3206,20725,10,48.027777777777374,12399,1239920725
161,3225,POST,1,48.027777777777374,12399,12399POST
162,3247,POST,2,30.115972222223718,12399,12399POST
163,3457,22951,24,28.961111111113496,12407,1240722951
164,3471,23077,20,78.8916666666646,12407,1240723077
165,3472,23159,12,78.8916666666646,12407,1240723159
166,3461,84536B,16,107.8527777777781,12407,1240784536B
167,3463,POST,1,28.961111111113496,12407,12407POST
168,3475,POST,2,78.8916666666646,12407,12407POST
169,3508,POST,6,22.277083333334303,12407,12407POST
170,3559,22328,6,84.83611111111168,12408,1240822328
171,3537,22630,12,84.83680555555475,12408,1240822630
172,3561,22666,6,84.83611111111168,12408,1240822666
173,3557,POST,5,84.83680555555475,12408,12408POST
174,3596,POST,4,76.98333333333358,12408,12408POST
175,3696,23298,50,103.0805555555562,12409,1240923298
176,3808,POST,2,31.893055555556202,12412,12412POST
177,3864,85099B,10,100.9729166666657,12413,1241385099B
178,3888,POST,1,82.7645833333354,12414,12414POST
179,4180,20725,100,33.88472222222299,12415,1241520725
180,4183,20979,128,33.88472222222299,12415,1241520979
181,4342,20979,1,29.91666666666606,12415,1241520979
182,3950,21080,192,16.046527777778465,12415,1241521080
183,3957,21210,192,120.15625,12415,1241521210
184,4108,21731,144,92.71458333333248,12415,1241521731
185,4109,21770,36,140.87638888888978,12415,1241521770
186,4199,21843,24,33.88472222222299,12415,1241521843
187,4345,21843,1,29.91666666666606,12415,1241521843
188,3910,21891,144,131.1875,12415,1241521891
189,3911,21914,240,55.9909722222219,12415,1241521914
190,3912,21915,240,55.9909722222219,12415,1241521915
191,4034,21915,240,104.10972222222154,12415,1241521915
192,4201,21915,240,63.80138888888905,12415,1241521915
193,4204,21929,100,33.88472222222299,12415,1241521929
194,3965,22029,144,16.046527777778465,12415,1241522029
195,4045,22090,80,104.10972222222154,12415,1241522090
196,4223,22138,48,33.88472222222299,12415,1241522138
197,3966,22139,96,120.15625,12415,1241522139
198,4224,22139,96,28.078472222223354,12415,1241522139
199,4225,22147,120,33.88472222222299,12415,1241522147
200,4226,22150,120,33.88472222222299,12415,1241522150
201,4049,22273,96,104.10972222222154,12415,1241522273
202,3967,22326,96,120.15625,12415,1241522326
203,4231,22326,96,63.80138888888905,12415,1241522326
204,3969,22331,144,120.15625,12415,1241522331
205,3971,22382,100,16.046527777778465,12415,1241522382
206,4051,22382,100,167.91111111111059,12415,1241522382
207,3973,22423,64,16.046527777778465,12415,1241522423
208,4052,22423,32,104.10972222222154,12415,1241522423
209,4241,22423,32,63.80138888888905,12415,1241522423
210,3921,22492,576,160.10069444444343,12415,1241522492
211,4242,22492,576,33.88472222222299,12415,1241522492
212,4355,22492,36,29.91666666666606,12415,1241522492
213,3922,22505,24,39.944444444443434,12415,1241522505
214,3975,22544,240,183.95763888888905,12415,1241522544
215,4245,22546,24,33.88472222222299,12415,1241522546
216,3978,22617,72,16.046527777778465,12415,1241522617
217,3932,22619,80,55.9909722222219,12415,1241522619
218,4063,22619,80,75.1965277777781,12415,1241522619
219,4124,22619,80,2.938194444444889,12415,1241522619
220,3933,22620,160,55.9909722222219,12415,1241522620
221,4064,22620,160,75.1965277777781,12415,1241522620
222,3980,22629,192,16.046527777778465,12415,1241522629
223,4065,22629,320,104.10972222222154,12415,1241522629
224,4248,22629,64,63.80138888888905,12415,1241522629
225,4484,22629,256,48.161805555557294,12415,1241522629
226,3981,22630,256,16.046527777778465,12415,1241522630
227,4066,22630,256,104.10972222222154,12415,1241522630
228,4249,22630,128,63.80138888888905,12415,1241522630
229,4485,22630,256,48.161805555557294,12415,1241522630
230,3982,22631,128,16.046527777778465,12415,1241522631
231,4067,22631,128,104.10972222222154,12415,1241522631
232,4250,22631,64,111.96319444444634,12415,1241522631
233,3990,22662,200,16.046527777778465,12415,1241522662
234,4072,22662,100,167.91111111111059,12415,1241522662
235,3993,22697,72,91.24305555555657,12415,1241522697
236,3994,22698,72,91.24305555555657,12415,1241522698
237,4128,22698,24,56.99236111111168,12415,1241522698
238,4340,22698,24,35.72222222222081,12415,1241522698
239,3995,22699,72,16.046527777778465,12415,1241522699
240,4074,22699,24,75.1965277777781,12415,1241522699
241,4129,22699,24,28.913194444443434,12415,1241522699
242,4252,22699,24,63.80138888888905,12415,1241522699
243,3936,22720,240,160.10069444444343,12415,1241522720
244,4257,22720,96,33.88472222222299,12415,1241522720
245,4358,22720,1,29.91666666666606,12415,1241522720
246,3937,22722,168,39.944444444443434,12415,1241522722
247,3997,22722,48,232.11319444444416,12415,1241522722
248,4078,22749,144,104.10972222222154,12415,1241522749
249,4080,22751,96,104.10972222222154,12415,1241522751
250,4004,22960,96,16.046527777778465,12415,1241522960
251,4008,22969,480,16.046527777778465,12415,1241522969
252,4093,22969,288,104.10972222222154,12415,1241522969
253,4094,22978,72,75.1965277777781,12415,1241522978
254,4095,22980,144,75.1965277777781,12415,1241522980
255,4096,22993,144,104.10972222222154,12415,1241522993
256,4269,23084,240,140.90902777777956,12415,1241523084
257,4646,23084,96,11.962499999999636,12415,1241523084
258,4270,23108,48,33.88472222222299,12415,1241523108
259,4273,23165,96,33.88472222222299,12415,1241523165
260,4274,23166,96,33.88472222222299,12415,1241523166
261,4275,23167,96,33.88472222222299,12415,1241523167
262,4280,23174,48,33.88472222222299,12415,1241523174
263,4282,23192,144,33.88472222222299,12415,1241523192
264,4283,23201,100,33.88472222222299,12415,1241523201
265,4284,23203,100,33.88472222222299,12415,1241523203
266,4285,23206,100,33.88472222222299,12415,1241523206
267,4371,23206,1,78.07847222222335,12415,1241523206
268,4286,23207,100,33.88472222222299,12415,1241523207
269,4287,23209,100,33.88472222222299,12415,1241523209
270,4291,23236,144,33.88472222222299,12415,1241523236
271,4292,23237,48,33.88472222222299,12415,1241523237
272,4295,23240,192,33.88472222222299,12415,1241523240
273,4296,23241,144,33.88472222222299,12415,1241523241
274,4297,23242,144,33.88472222222299,12415,1241523242
275,4299,23244,96,33.88472222222299,12415,1241523244
276,4300,23245,240,33.88472222222299,12415,1241523245
277,4317,85099B,100,33.88472222222299,12415,1241585099B
278,4681,22423,4,250.94097222222445,12417,1241722423
279,4802,22423,3,67.23333333333176,12417,1241722423
280,4696,22624,2,131.27430555555475,12417,1241722624
281,4757,22624,2,60.12847222222081,12417,1241722624
282,4684,22666,6,170.16319444444525,12417,1241722666
283,4699,22915,12,191.40277777777555,12417,1241722915
284,4768,23170,12,80.77777777777919,12417,1241723170
285,4688,POST,2,38.888888888890506,12417,12417POST
286,4707,POST,2,37.20902777777701,12417,12417POST
287,4726,POST,3,55.95625000000109,12417,12417POST
288,4751,POST,3,38.109027777776646,12417,12417POST
289,4774,POST,3,60.12847222222081,12417,12417POST
290,4795,POST,3,20.649305555558385,12417,12417POST
291,4830,POST,3,67.23333333333176,12417,12417POST
292,4940,21519,12,145.94791666666606,12421,1242121519
293,4960,47567B,3,58.87638888888796,12421,1242147567B
294,4949,POST,1,145.94791666666606,12421,12421POST
295,4963,POST,2,58.87638888888796,12421,12421POST
296,5040,20724,10,99.98194444444562,12423,1242320724
297,5115,20724,10,90.97847222222299,12423,1242320724
298,5043,22326,6,45.09166666666715,12423,1242322326
299,5044,22328,6,28.079166666668243,12423,1242322328
300,5109,23084,6,8.943055555555475,12423,1242323084
301,5111,23204,10,8.943055555555475,12423,1242323204
302,5039,POST,3,61.95694444444234,12423,12423POST
303,5054,POST,1,28.079166666668243,12423,12423POST
304,5074,POST,2,17.01249999999891,12423,12423POST
305,5092,POST,2,45.94722222222299,12423,12423POST
306,5114,POST,2,8.943055555555475,12423,12423POST
307,5119,POST,1,90.97847222222299,12423,12423POST
308,5255,POST,3,311.1881944444449,12427,12427POST
309,5308,22192,2,126.11805555555657,12428,1242822192
310,5317,22386,10,163.1423611111113,12428,1242822386
311,5530,23203,10,37.02430555555475,12428,1242823203
312,5373,85099B,10,126.11805555555657,12428,1242885099B
313,5539,85099B,10,37.02430555555475,12428,1242885099B
314,5484,POST,3,10.00138888888796,12428,12428POST
315,5496,POST,10,11.76111111111095,12428,12428POST
316,5520,POST,3,85.09652777777956,12428,12428POST
317,5540,POST,4,37.02430555555475,12428,12428POST
318,5587,22726,12,193.00625000000036,12429,1242922726
319,5588,22727,12,193.00625000000036,12429,1242922727
320,5589,22728,12,193.00625000000036,12429,1242922728
321,5591,22730,20,193.00625000000036,12429,1242922730
322,5600,POST,8,137.98541666666642,12429,12429POST
323,5704,20725,10,213.85555555555584,12431,1243120725
324,5719,21524,2,19.740277777780648,12431,1243121524
325,5743,21524,2,84.17430555555438,12431,1243121524
326,5771,21731,144,84.77152777777701,12431,1243121731
327,5804,21731,84,62.118749999999636,12431,1243121731
328,5846,21731,24,1.9243055555562023,12431,1243121731
329,5693,22193,2,58.19027777777592,12431,1243122193
330,5755,22382,10,84.17430555555438,12431,1243122382
331,5808,22617,3,57.06111111111204,12431,1243122617
332,5696,22726,4,58.19027777777592,12431,1243122726
333,5725,22726,4,171.83680555555839,12431,1243122726
334,5836,22726,4,5.057638888887595,12431,1243122726
335,5697,22727,4,58.19027777777592,12431,1243122727
336,5726,22727,4,171.83680555555839,12431,1243122727
337,5837,22727,4,5.057638888887595,12431,1243122727
338,5729,22730,4,103.91458333333503,12431,1243122730
339,5798,23284,4,10.861111111111313,12431,1243123284
340,5700,35004G,4,172.96597222222226,12431,1243135004G
341,5709,48138,10,0.0,12431,1243148138
342,5710,48138,10,145.93333333333248,12431,1243148138
343,5818,84978,12,57.06111111111204,12431,1243184978
344,5701,85014A,3,172.96597222222226,12431,1243185014A
345,5819,85014A,3,136.01180555555584,12431,1243185014A
346,5702,85014B,6,308.9777777777781,12431,1243185014B
347,6188,16008,24,47.99930555555511,12433,1243316008
348,6267,16008,72,34.015277777776646,12433,1243316008
349,6189,16014,20,82.01458333333176,12433,1243316014
350,6190,16016,10,82.01458333333176,12433,1243316016
351,6040,21166,12,7.142361111109494,12433,1243321166
352,6272,21169,12,34.015277777776646,12433,1243321169
353,6273,21175,12,34.015277777776646,12433,1243321175
354,6274,21181,12,34.015277777776646,12433,1243321181
355,6041,21212,24,7.142361111109494,12433,1243321212
356,6042,21213,24,7.142361111109494,12433,1243321213
357,6198,21479,8,82.01458333333176,12433,1243321479
358,6199,21481,6,82.01458333333176,12433,1243321481
359,6208,21871,12,82.01458333333176,12433,1243321871
360,6209,21872,12,82.01458333333176,12433,1243321872
361,6050,21874,24,7.142361111109494,12433,1243321874
362,6123,21874,24,356.88611111111095,12433,1243321874
363,6277,21908,12,34.015277777776646,12433,1243321908
364,6052,21977,24,7.142361111109494,12433,1243321977
365,6213,22112,6,47.99930555555511,12433,1243322112
366,6278,22112,3,34.015277777776646,12433,1243322112
367,6061,22114,8,7.142361111109494,12433,1243322114
368,6134,22114,8,274.8715277777792,12433,1243322114
369,6214,22114,8,82.01458333333176,12433,1243322114
370,6062,22197,72,7.142361111109494,12433,1243322197
371,6135,22197,72,274.8715277777792,12433,1243322197
372,6216,22197,100,82.01458333333176,12433,1243322197
373,6280,22467,6,34.015277777776646,12433,1243322467
374,6222,22628,12,82.01458333333176,12433,1243322628
375,6223,22631,12,82.01458333333176,12433,1243322631
376,6088,22665,12,7.142361111109494,12433,1243322665
377,6089,22666,12,7.142361111109494,12433,1243322666
378,6164,22666,12,274.8715277777792,12433,1243322666
379,6226,22666,24,82.01458333333176,12433,1243322666
380,6090,22667,12,7.142361111109494,12433,1243322667
381,6165,22667,12,274.8715277777792,12433,1243322667
382,6227,22667,24,82.01458333333176,12433,1243322667
383,6228,22670,12,82.01458333333176,12433,1243322670
384,6229,22693,24,47.99930555555511,12433,1243322693
385,6284,22693,96,34.015277777776646,12433,1243322693
386,6230,22720,16,82.01458333333176,12433,1243322720
387,6236,22994,24,82.01458333333176,12433,1243322994
388,6237,22998,24,82.01458333333176,12433,1243322998
389,6291,23000,24,34.015277777776646,12433,1243323000
390,6238,23002,24,82.01458333333176,12433,1243323002
391,6239,23004,24,47.99930555555511,12433,1243323004
392,6292,23004,24,34.015277777776646,12433,1243323004
393,6293,23165,12,34.015277777776646,12433,1243323165
394,6294,23166,12,34.015277777776646,12433,1243323166
395,6295,23167,12,34.015277777776646,12433,1243323167
396,6297,23184,4,34.015277777776646,12433,1243323184
397,6298,23198,12,34.015277777776646,12433,1243323198
398,6244,23240,6,82.01458333333176,12433,1243323240
399,6245,23243,24,82.01458333333176,12433,1243323243
400,6304,23493,10,34.015277777776646,12433,1243323493
401,6315,47504H,12,34.015277777776646,12433,1243347504H
402,6316,47559B,10,34.015277777776646,12433,1243347559B
403,6255,72232,48,47.99930555555511,12433,1243372232
404,6317,72232,48,34.015277777776646,12433,1243372232
405,6256,82581,12,82.01458333333176,12433,1243382581
406,6102,82600,24,7.142361111109494,12433,1243382600
407,6177,82600,24,274.8715277777792,12433,1243382600
408,6257,82600,12,82.01458333333176,12433,1243382600
409,6103,84050,72,7.142361111109494,12433,1243384050
410,6260,84596B,16,82.01458333333176,12433,1243384596B
411,6261,84596F,16,82.01458333333176,12433,1243384596F
412,6106,84991,24,7.142361111109494,12433,1243384991
413,6109,85152,24,330.0131944444438,12433,1243385152
414,6321,85152,12,34.015277777776646,12433,1243385152
415,6602,21080,12,169.9423611111124,12437,1243721080
416,6573,21086,24,41.96875,12437,1243721086
417,6603,21086,36,42.880555555557294,12437,1243721086
418,6610,21086,48,26.932638888889414,12437,1243721086
419,6574,21094,12,41.96875,12437,1243721094
420,6604,21094,12,69.81319444444671,12437,1243721094
421,6598,21121,24,190.85347222222117,12437,1243721121
422,6563,21122,24,125.8479166666657,12437,1243721122
423,6618,21122,24,127.26666666666824,12437,1243721122
424,6611,21212,24,19.950694444443798,12437,1243721212
425,6564,21843,8,63.016666666664605,12437,1243721843
426,6608,21843,3,62.83125000000109,12437,1243721843
427,6620,21843,4,107.11111111111131,12437,1243721843
428,6565,21987,36,232.959027777777,12437,1243721987
429,6657,21987,12,20.15555555555693,12437,1243721987
430,6612,22090,24,147.21736111111204,12437,1243722090
431,6567,22215,3,42.10486111111095,12437,1243722215
432,6589,22215,4,83.74305555555475,12437,1243722215
433,6621,22215,4,169.11805555555657,12437,1243722215
434,6568,22236,12,153.78333333333285,12437,1243722236
435,6648,22326,12,134.1965277777781,12437,1243722326
436,6576,22356,30,132.73541666666824,12437,1243722356
437,6615,22423,2,26.932638888889414,12437,1243722423
438,6632,22423,4,100.1291666666657,12437,1243722423
439,6659,22423,6,77.08333333333394,12437,1243722423
440,6743,22423,3,12.064583333332848,12437,1243722423
441,6590,22435,36,83.74305555555475,12437,1243722435
442,6622,22435,48,127.26666666666824,12437,1243722435
443,6673,22435,24,41.69791666666606,12437,1243722435
444,6635,22554,12,162.13611111111095,12437,1243722554
445,6578,22693,24,21.056944444446344,12437,1243722693
446,6594,22693,24,63.79236111111095,12437,1243722693
447,6682,23084,24,6.986111111111313,12437,1243723084
448,6569,POST,3,21.047916666664605,12437,12437POST
449,6580,POST,1,21.056944444446344,12437,12437POST
450,6597,POST,2,20.911805555553656,12437,12437POST
451,6609,POST,1,42.880555555557294,12437,12437POST
452,6617,POST,1,19.950694444443798,12437,12437POST
453,6627,POST,2,6.981944444445617,12437,12437POST
454,6638,POST,2,20.953472222221535,12437,12437POST
455,6651,POST,3,79.17569444444416,12437,12437POST
456,6660,POST,2,20.15555555555693,12437,12437POST
457,6675,POST,1,34.86527777777701,12437,12437POST
458,6686,POST,2,6.986111111111313,12437,12437POST
459,6736,POST,2,15.076388888888687,12437,12437POST
460,6746,POST,1,12.064583333332848,12437,12437POST
461,6906,22423,5,49.77847222222226,12444,1244422423
462,6916,22624,4,49.77847222222226,12444,1244422624
463,6977,22624,6,63.14375000000109,12444,1244422624
464,6918,22626,2,49.77847222222226,12444,1244422626
465,6979,22626,6,63.14375000000109,12444,1244422626
466,6919,22627,4,49.77847222222226,12444,1244422627
467,6980,22627,2,36.04305555555584,12444,1244422627
468,6981,22720,3,36.04305555555584,12444,1244422720
469,6998,22720,6,27.100694444445253,12444,1244422720
470,6935,22847,2,49.77847222222226,12444,1244422847
471,6984,22847,3,63.14375000000109,12444,1244422847
472,6956,23245,8,49.77847222222226,12444,1244423245
473,7023,23407,2,37.05208333333394,12444,1244423407
474,6989,POST,7,36.04305555555584,12444,12444POST
475,7009,POST,2,27.100694444445253,12444,12444POST
476,7179,20979,16,57.734027777778465,12449,1244920979
477,7180,21216,4,57.734027777778465,12449,1244921216
478,7188,21915,12,57.734027777778465,12449,1244921915
479,7233,22192,2,37.99930555555511,12449,1244922192
480,7234,22193,2,37.99930555555511,12449,1244922193
481,7191,22326,6,57.734027777778465,12449,1244922326
482,7235,22326,12,37.99930555555511,12449,1244922326
483,7192,22328,6,57.734027777778465,12449,1244922328
484,7236,22328,6,37.99930555555511,12449,1244922328
485,7195,22413,6,95.73333333333358,12449,1244922413
486,7237,22624,2,37.99930555555511,12449,1244922624
487,7199,22625,2,57.734027777778465,12449,1244922625
488,7238,22625,2,37.99930555555511,12449,1244922625
489,7201,22627,2,57.734027777778465,12449,1244922627
490,7202,22629,12,95.73333333333358,12449,1244922629
491,7203,22630,12,95.73333333333358,12449,1244922630
492,7242,22726,8,37.99930555555511,12449,1244922726
493,7205,22727,4,57.734027777778465,12449,1244922727
494,7206,22728,4,95.73333333333358,12449,1244922728
495,7207,22729,4,57.734027777778465,12449,1244922729
496,7248,23240,6,37.99930555555511,12449,1244923240
497,7249,23241,6,37.99930555555511,12449,1244923241
498,7252,23342,2,37.99930555555511,12449,1244923342
499,7219,POST,6,57.734027777778465,12449,12449POST
500,7258,POST,6,37.99930555555511,12449,12449POST
501,7376,20717,20,106.35347222222117,12451,1245120717
502,7377,20718,40,106.35347222222117,12451,1245120718
503,7378,20719,40,106.35347222222117,12451,1245120719
504,7379,20724,10,106.35347222222117,12451,1245120724
505,7386,21080,24,106.35347222222117,12451,1245121080
506,7398,21498,25,106.35347222222117,12451,1245121498
507,7403,21731,24,106.35347222222117,12451,1245121731
508,7420,22326,96,106.35347222222117,12451,1245122326
509,7425,22431,12,106.35347222222117,12451,1245122431
510,7426,22432,12,106.35347222222117,12451,1245122432
511,7431,22551,48,106.35347222222117,12451,1245122551
512,7529,22551,12,152.8041666666668,12451,1245122551
513,7432,22554,96,106.35347222222117,12451,1245122554
514,7434,22613,12,106.35347222222117,12451,1245122613
515,7435,22629,24,106.35347222222117,12451,1245122629
516,7447,22908,24,106.35347222222117,12451,1245122908
517,7540,22908,36,152.8041666666668,12451,1245122908
518,7451,22975,12,259.15763888888796,12451,1245122975
519,7464,85049E,36,106.35347222222117,12451,1245185049E
520,7863,POST,1,105.76944444444598,12455,12455POST
521,7876,POST,1,33.07291666666606,12455,12455POST
522,7887,POST,1,28.909027777777737,12455,12455POST
523,7919,21683,6,123.2590277777781,12456,1245621683
524,7952,POST,4,123.2590277777781,12456,12456POST
525,8063,POST,3,0.7854166666656965,12457,12457POST
526,8265,22326,6,34.88541666666606,12463,1246322326
527,8279,22326,6,31.184722222222263,12463,1246322326
528,8266,22629,12,34.88541666666606,12463,1246322629
529,8267,22630,12,34.88541666666606,12463,1246322630
530,8289,23281,12,31.184722222222263,12463,1246323281
531,8273,POST,2,34.88541666666606,12463,12463POST
532,8292,POST,2,31.184722222222263,12463,12463POST
533,8342,22467,6,24.943055555557294,12464,1246422467
534,8348,22467,6,83.9861111111095,12464,1246422467
535,8343,22624,2,108.92986111111168,12464,1246422624
536,8355,22624,2,94.07222222222117,12464,1246422624
537,8344,22625,2,108.92986111111168,12464,1246422625
